shareId:ID,name,:LABEL
376478,信威集团(600485),股票
376479,金利丰金融(01031.HK),股票
376480,宝新能源(000690),股票
376481,青岛海尔(600690),股票
376482,安迪苏(600299),股票
376483,骏东控股(08277.HK),股票
376484,SHOUGANG INT'L(00697.HK),股票
376485,贵研铂业(600459),股票
376486,达志科技(300530),股票
376487,江苏索普(600746),股票
376488,百联股份(600827),股票
376489,中国中药(00570.HK),股票
376490,绿城服务(02869.HK),股票
376491,百盛集团(03368.HK),股票
376492,*ST众和(002070),股票
376493,东方钽业(000962),股票
376494,*ST友好(600778),股票
376495,HMV数码中国(08078.HK),股票
376496,环球实业科技(01026.HK),股票
376497,迈为股份(300751),股票
376498,秦川机床(000837),股票
376499,量子思维(08050.HK),股票
376500,意华股份(002897),股票
376501,中电环保(300172),股票
376502,基地锦标集团(08460.HK),股票
376503,通源石油(300164),股票
376504,南京证券(601990),股票
376505,同济科技(600846),股票
376506,汉王科技(002362),股票
376507,建滔积层板(01888.HK),股票
376508,平高电气(600312),股票
376509,交通银行(03328.HK),股票
376510,恒腾网络(00136.HK),股票
376511,中航电测(300114),股票
376512,华昱高速(01823.HK),股票
376513,健升物流中国(08457.HK),股票
376514,四川成渝高速公路(00107.HK),股票
376515,华鲁恒升(600426),股票
376516,山西焦化(600740),股票
376517,粤华包B(200986),股票
376518,工业富联(601138),股票
376519,汇付天下(01806.HK),股票
376520,深大通(000038),股票
376521,欧化(01711.HK),股票
376522,晨讯科技(02000.HK),股票
376523,富临精工(300432),股票
376524,快克股份(603203),股票
376525,九鼎新材(002201),股票
376526,中国重汽(03808.HK),股票
376527,昆仑万维(300418),股票
376528,爱德新能源(02623.HK),股票
376529,伟业控股(01570.HK),股票
376530,环球印馆(08448.HK),股票
376531,泰豪科技(600590),股票
376532,聚力文化(002247),股票
376533,北京银行(601169),股票
376534,中粮糖业(600737),股票
376535,PF GROUP(08221.HK),股票
376536,祥源文化(600576),股票
376537,鞍重股份(002667),股票
376538,江苏银行(600919),股票
376539,利亚德(300296),股票
376540,湘邮科技(600476),股票
376541,江南集团(01366.HK),股票
376542,重庆百货(600729),股票
376543,天津创业环保股份(01065.HK),股票
376544,凯瑞德(002072),股票
376545,美晨生态(300237),股票
376546,新源万恒控股(02326.HK),股票
376547,创意信息(300366),股票
376548,众信旅游(002707),股票
376549,美达股份(000782),股票
376550,中远海运国际(00517.HK),股票
376551,东软集团(600718),股票
376552,景峰医药(000908),股票
376553,金科文化(300459),股票
376554,吉华集团(603980),股票
376555,精锻科技(300258),股票
376556,泰山石油(000554),股票
376557,英特集团(000411),股票
376558,古越龙山(600059),股票
376559,华彩控股(01371.HK),股票
376560,钱唐控股(01466.HK),股票
376561,三峡水利(600116),股票
376562,鸿宝资源(01131.HK),股票
376563,富森美(002818),股票
376564,中国金融国际(00721.HK),股票
376565,华人策略控股(08089.HK),股票
376566,康华医疗(03689.HK),股票
376567,密尔克卫(603713),股票
376568,天目湖(603136),股票
376569,中源家居(603709),股票
376570,万科A(000002),股票
376571,荣晟环保(603165),股票
376572,九江银行(06190.HK),股票
376573,河北宣工(000923),股票
376574,隆鑫通用(603766),股票
376575,渣打集团(02888.HK),股票
376576,世纪瑞尔(300150),股票
376577,钧达股份(002865),股票
376578,东兴证券(601198),股票
376579,康尼机电(603111),股票
376580,凯撒文化(002425),股票
376581,翰宇药业(300199),股票
376582,东易日盛(002713),股票
376583,围海股份(002586),股票
376584,五矿资本(600390),股票
376585,新国都(300130),股票
376586,众生药业(002317),股票
376587,南旋控股(01982.HK),股票
376588,易联众(300096),股票
376589,泰晶科技(603738),股票
376590,飞马国际(002210),股票
376591,亿利洁能(600277),股票
376592,北新路桥(002307),股票
376593,仁恒实业控股(03628.HK),股票
376594,新光药业(300519),股票
376595,氯碱B股(900908),股票
376596,华力创通(300045),股票
376597,现代传播(00072.HK),股票
376598,艾硕控股(08341.HK),股票
376599,蓝黛传动(002765),股票
376600,鸿伟亚洲(08191.HK),股票
376601,江化微(603078),股票
376602,中国水务(00855.HK),股票
376603,MI能源(01555.HK),股票
376604,海天味业(603288),股票
376605,仁东控股(002647),股票
376606,国泰君安(601211),股票
376607,瑞慈医疗(01526.HK),股票
376608,经济日报集团(00423.HK),股票
376609,汉得信息(300170),股票
376610,和晶科技(300279),股票
376611,维格娜丝(603518),股票
376612,博深工具(002282),股票
376613,维力医疗(603309),股票
376614,华谊兄弟(300027),股票
376615,天山发展控股(02118.HK),股票
376616,中国城市基础设施(02349.HK),股票
376617,乐嘉思控股(08415.HK),股票
376618,金诚控股(01462.HK),股票
376619,国泰君安(02611.HK),股票
376620,小天鹅B(200418),股票
376621,国家联合资源(00254.HK),股票
376622,FUTURE BRIGHT(00703.HK),股票
376623,N迪普(300768),股票
376624,沪电股份(002463),股票
376625,思特奇(300608),股票
376626,石基信息(002153),股票
376627,南华生物(000504),股票
376628,东信B股(900941),股票
376629,隆华科技(300263),股票
376630,安达维尔(300719),股票
376631,栖霞建设(600533),股票
376632,金种子酒(600199),股票
376633,*ST海润(600401),股票
376634,外高B股(900912),股票
376635,兴业股份(603928),股票
376636,艾华集团(603989),股票
376637,正美丰业(08135.HK),股票
376638,第一上海(00227.HK),股票
376639,合肥百货(000417),股票
376640,视觉中国(000681),股票
376641,天津津燃公用(01265.HK),股票
376642,宏达股份(600331),股票
376643,共进股份(603118),股票
376644,中船科技(600072),股票
376645,中海重工(00651.HK),股票
376646,绿地香港(00337.HK),股票
376647,安信信托(600816),股票
376648,宁波富邦(600768),股票
376649,贵州百灵(002424),股票
376650,千红制药(002550),股票
376651,宇晶股份(002943),股票
376652,紫元元(08223.HK),股票
376653,安领国际(08410.HK),股票
376654,九州通(600998),股票
376655,渤海租赁(000415),股票
376656,双成药业(002693),股票
376657,南钢股份(600282),股票
376658,恒锋信息(300605),股票
376659,深振业A(000006),股票
376660,凯普生物(300639),股票
376661,合兴集团(00047.HK),股票
376662,新余国科(300722),股票
376663,省广集团(002400),股票
376664,台华新材(603055),股票
376665,中国趋势(08171.HK),股票
376666,我爱我家(000560),股票
376667,天成控股(600112),股票
376668,上海洗霸(603200),股票
376669,华鼎控股(03398.HK),股票
376670,轴研科技(002046),股票
376671,喜临门(603008),股票
376672,桂东电力(600310),股票
376673,方正科技(600601),股票
376674,老百姓(603883),股票
376675,中国石油股份(00857.HK),股票
376676,中信重工(601608),股票
376677,浙江联合投资(08366.HK),股票
376678,中航三鑫(002163),股票
376679,蒙古能源(00276.HK),股票
376680,利骏集团香港(08360.HK),股票
376681,南京化纤(600889),股票
376682,激智科技(300566),股票
376683,仁瑞投资(02322.HK),股票
376684,天舟文化(300148),股票
376685,天永智能(603895),股票
376686,润邦股份(002483),股票
376687,赛意信息(300687),股票
376688,远光软件(002063),股票
376689,长川科技(300604),股票
376690,浙能电力(600023),股票
376691,伟禄集团(01196.HK),股票
376692,长电科技(600584),股票
376693,春风动力(603129),股票
376694,正大企业国际(03839.HK),股票
376695,佰悦集团(08545.HK),股票
376696,信德集团(00242.HK),股票
376697,金洲管道(002443),股票
376698,灵康药业(603669),股票
376699,保华集团(00498.HK),股票
376700,誉宴集团(01483.HK),股票
376701,上海能源(600508),股票
376702,圣达生物(603079),股票
376703,鸿利智汇(300219),股票
376704,国际天食(03666.HK),股票
376705,爱康科技(002610),股票
376706,三夫户外(002780),股票
376707,科新机电(300092),股票
376708,其利工业集团(01731.HK),股票
376709,新力金融(600318),股票
376710,安利股份(300218),股票
376711,安徽合力(600761),股票
376712,福瑞股份(300049),股票
376713,恒富控股(00643.HK),股票
376714,人民同泰(600829),股票
376715,凤凰股份(600716),股票
376716,东方盛虹(000301),股票
376717,嘉友国际(603871),股票
376718,佳力图(603912),股票
376719,美盈森(002303),股票
376720,浪莎股份(600137),股票
376721,中国再生医学(08158.HK),股票
376722,OKURA HOLDINGS(01655.HK),股票
376723,上海新阳(300236),股票
376724,锐奇股份(300126),股票
376725,张裕A(000869),股票
376726,国泰集团(603977),股票
376727,东方时尚(603377),股票
376728,铁龙物流(600125),股票
376729,耀莱集团(00970.HK),股票
376730,万润科技(002654),股票
376731,辉煌科技(08159.HK),股票
376732,湖北能源(000883),股票
376733,百花村(600721),股票
376734,东港股份(002117),股票
376735,久之洋(300516),股票
376736,广深铁路股份(00525.HK),股票
376737,永泰地产(00369.HK),股票
376738,惠发股份(603536),股票
376739,迪生力(603335),股票
376740,菲林格尔(603226),股票
376741,安徽水利(600502),股票
376742,海立B股(900910),股票
376743,联合集团(00373.HK),股票
376744,西昌电力(600505),股票
376745,南都电源(300068),股票
376746,坚朗五金(002791),股票
376747,大元泵业(603757),股票
376748,迪瑞医疗(300396),股票
376749,迪安诊断(300244),股票
376750,成志控股(01741.HK),股票
376751,盈信控股(00015.HK),股票
376752,广州基金国际控股(01367.HK),股票
376753,舍图控股(08392.HK),股票
376754,新智控股(08213.HK),股票
376755,浙大网新(600797),股票
376756,力丰(集团)(00387.HK),股票
376757,亚泰国际(002811),股票
376758,蓝盾股份(300297),股票
376759,英恒科技(01760.HK),股票
376760,玖龙纸业(02689.HK),股票
376761,大名城B(900940),股票
376762,誉满国际控股(08212.HK),股票
376763,ST康得新(002450),股票
376764,广电电气(601616),股票
376765,巨腾国际(03336.HK),股票
376766,龙蟠科技(603906),股票
376767,时代中国控股(01233.HK),股票
376768,新福港(01447.HK),股票
376769,远洋集团(03377.HK),股票
376770,众诚能源(02337.HK),股票
376771,建鹏控股(01722.HK),股票
376772,东沣B(200160),股票
376773,天风证券(601162),股票
376774,华谊腾讯娱乐(00419.HK),股票
376775,隆成金融(01225.HK),股票
376776,高新发展(000628),股票
376777,禾丰牧业(603609),股票
376778,莱蒙国际(03688.HK),股票
376779,通用股份(601500),股票
376780,ST西发(000752),股票
376781,洪城水业(600461),股票
376782,润中国际控股(00202.HK),股票
376783,卡宾(02030.HK),股票
376784,新华医疗(600587),股票
376785,广信股份(603599),股票
376786,洋河股份(002304),股票
376787,三诺生物(300298),股票
376788,山东路桥(000498),股票
376789,伊之密(300415),股票
376790,罗莱生活(002293),股票
376791,露笑科技(002617),股票
376792,东杰智能(300486),股票
376793,鲁抗医药(600789),股票
376794,江苏舜天(600287),股票
376795,思城控股(01486.HK),股票
376796,汇财金融投资(08018.HK),股票
376797,紫光国微(002049),股票
376798,新美星(300509),股票
376799,富阳(00352.HK),股票
376800,浙江永强(002489),股票
376801,国祯环保(300388),股票
376802,奥瑞金(002701),股票
376803,绿茵生态(002887),股票
376804,瑞金矿业(00246.HK),股票
376805,银信科技(300231),股票
376806,中国疏浚环保(00871.HK),股票
376807,宏图高科(600122),股票
376808,海峡环保(603817),股票
376809,嘉利国际(01050.HK),股票
376810,天地源(600665),股票
376811,易通讯集团(08031.HK),股票
376812,南玻B(200012),股票
376813,华夏幸福(600340),股票
376814,博威合金(601137),股票
376815,襄阳轴承(000678),股票
376816,中国光大绿色环保(01257.HK),股票
376817,CWT INT’L(00521.HK),股票
376818,工商银行(01398.HK),股票
376819,华电重工(601226),股票
376820,创元科技(000551),股票
376821,兆易创新(603986),股票
376822,大发地产(06111.HK),股票
376823,中铝国际(601068),股票
376824,北方股份(600262),股票
376825,招商轮船(601872),股票
376826,*ST保千(600074),股票
376827,信息发展(300469),股票
376828,陈唱国际(00693.HK),股票
376829,中鼎股份(000887),股票
376830,中国银河(06881.HK),股票
376831,协合新能源(00182.HK),股票
376832,华亿金控(08123.HK),股票
376833,安东油田服务(03337.HK),股票
376834,郑煤机(601717),股票
